,original_release_date,runtime_x,tomatometer_status,tomatometer_rating,tomatometer_count,audience_status,audience_rating,audience_count,tomatometer_top_critics_count,adult,budget,genres,id,imdb_id,original_language,original_title,popularity,release_date,runtime_y,status,title,vote_average,vote_count,drama
184,2007-10-26,91.0,Fresh,69.0,192.0,Upright,78.0,136473.0,49,False,16000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",4538,tt0838221,en,The Darjeeling Limited,6.493474,2007-09-29,91.0,Released,the darjeeling limited,7.1,876.0,True
185,2012-06-08,85.0,Fresh,70.0,79.0,Spilled,41.0,3498.0,33,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 99, 'name': 'Documentary'}]",297393,tt4137902,en,Dark Horse,1.92024,2015-04-17,86.0,Released,dark horse,3.7,23.0,True
186,2015-08-07,103.0,Rotten,23.0,82.0,Spilled,33.0,7273.0,21,False,20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",182560,tt2402101,en,Dark Places,9.188583,2015-03-31,113.0,Released,dark places,5.7,488.0,True
187,2013-03-08,118.0,Rotten,40.0,105.0,Spilled,47.0,21062.0,27,False,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",102362,tt2101341,en,Dead Man Down,7.150388,2013-03-08,118.0,Released,dead man down,5.9,646.0,True
188,2012-04-13,95.0,Rotten,0.0,9.0,Spilled,53.0,177.0,5,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",91316,tt1430811,en,Deadline,0.232568,2012-02-15,95.0,Released,deadline,4.5,2.0,True
189,2006-10-27,93.0,Rotten,38.0,100.0,Spilled,58.0,12248.0,39,False,2000000,"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",21173,tt0853096,en,Death of a President,4.028906,2006-10-27,97.0,Released,death of a president,5.7,18.0,True
190,2016-04-08,101.0,Rotten,53.0,204.0,Spilled,54.0,8045.0,42,False,10000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",303991,tt1172049,en,Demolition,6.925667,2016-04-06,101.0,Released,demolition,6.6,661.0,True
191,2015-04-10,104.0,Rotten,33.0,43.0,Upright,62.0,2106.0,16,False,0,"[{'id': 18, 'name': 'Drama'}]",266102,tt2403393,en,Desert Dancer,1.538705,2014-07-03,98.0,Released,desert dancer,6.5,18.0,True
192,2016-10-14,90.0,Fresh,63.0,91.0,Spilled,47.0,4546.0,19,False,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",258363,tt3147312,en,Desierto,6.073841,2015-04-12,99.0,Released,desierto,5.7,107.0,True
193,2013-06-07,86.0,Certified-Fresh,85.0,71.0,Upright,74.0,3682.0,26,False,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",159004,tt2532528,en,Dirty Wars,6.413287,2013-01-18,87.0,Released,dirty wars,7.1,58.0,True
194,2013-04-12,115.0,Fresh,70.0,79.0,Upright,75.0,16227.0,29,False,10000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",127517,tt1433811,en,Disconnect,12.18812,2012-09-11,115.0,Released,disconnect,6.9,459.0,True
195,2007-04-13,105.0,Fresh,69.0,175.0,Upright,77.0,1452611.0,48,False,20000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",8271,tt0486822,en,Disturbia,18.006896,2007-04-12,105.0,Released,disturbia,6.6,1038.0,True
196,2014-09-12,107.0,Fresh,66.0,87.0,Upright,72.0,28066.0,28,False,36000000,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",227735,tt2978462,en,Dolphin Tale 2,8.268684,2014-09-12,107.0,Released,dolphin tale 2,6.7,98.0,True
197,2013-09-27,89.0,Certified-Fresh,79.0,202.0,Spilled,58.0,76506.0,54,False,6000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",138697,tt2229499,en,Don Jon,10.948605,2013-07-26,90.0,Released,don jon,5.9,1708.0,True
198,2015-09-04,103.0,Certified-Fresh,89.0,158.0,Upright,83.0,34006.0,42,False,700000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",308639,tt3850214,en,Dope,7.948581,2015-06-19,103.0,Released,dope,7.2,698.0,True
199,2014-04-11,109.0,Rotten,59.0,158.0,Upright,65.0,35121.0,41,False,25000000,"[{'id': 18, 'name': 'Drama'}]",200505,tt2223990,en,Draft Day,5.596449,2014-04-11,109.0,Released,draft day,6.5,309.0,True
200,2010-11-05,95.0,Rotten,39.0,193.0,Spilled,52.0,125516.0,43,False,65000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",41733,tt1231583,en,Due Date,11.73956,2010-11-04,95.0,Released,due date,6.2,1737.0,True
201,2010-08-13,140.0,Rotten,36.0,203.0,Spilled,42.0,100439.0,47,False,60000000,"[{'id': 18, 'name': 'Drama'}]",38167,tt0879870,en,Eat Pray Love,15.904834,2010-08-12,133.0,Released,eat pray love,5.8,655.0,True
202,1998-03-27,106.0,Rotten,50.0,12.0,Spilled,59.0,537.0,5,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",283330,tt3090634,en,Eden,10.919636,2014-11-19,131.0,Released,eden,5.7,45.0,True
203,2013-03-20,98.0,Certified-Fresh,85.0,40.0,Upright,68.0,3271.0,15,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",283330,tt3090634,en,Eden,10.919636,2014-11-19,131.0,Released,eden,5.7,45.0,True
204,2015-06-19,131.0,Certified-Fresh,83.0,105.0,Spilled,57.0,2591.0,30,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",283330,tt3090634,en,Eden,10.919636,2014-11-19,131.0,Released,eden,5.7,45.0,True
205,2012-09-21,109.0,Certified-Fresh,85.0,179.0,Upright,86.0,85487.0,51,False,7000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",77016,tt1855199,en,End of Watch,7.45279,2012-09-20,109.0,Released,end of watch,7.2,1186.0,True
206,,115.0,Rotten,28.0,18.0,Spilled,52.0,7235.0,5,False,20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",226857,tt2318092,en,Endless Love,8.757277,2014-02-12,103.0,Released,endless love,6.7,555.0,True
207,2014-02-14,105.0,Rotten,16.0,94.0,Spilled,58.0,25281.0,31,False,20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",226857,tt2318092,en,Endless Love,8.757277,2014-02-12,103.0,Released,endless love,6.7,555.0,True
208,2013-09-18,93.0,Certified-Fresh,95.0,190.0,Upright,75.0,43172.0,53,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",209263,tt2390361,en,Enough Said,6.782909,2013-09-18,93.0,Released,enough said,6.6,351.0,True
209,2015-11-13,102.0,Certified-Fresh,83.0,53.0,Spilled,46.0,1848.0,19,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",246133,tt3343784,en,Entertainment,1.311874,2015-08-11,113.0,Released,entertainment,5.2,21.0,True
210,2016-07-15,101.0,,,,Spilled,42.0,3035.0,29,False,16000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",301875,tt3289728,en,Equals,19.803969,2015-07-15,101.0,Released,equals,5.9,386.0,True
211,2011-01-14,93.0,Rotten,34.0,32.0,Spilled,24.0,4902.0,12,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",45077,tt1301990,en,Every Day,1.954863,2010-01-14,93.0,Released,every day,5.2,30.0,True
212,2018-02-23,95.0,Fresh,63.0,62.0,Spilled,55.0,1049.0,15,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",45077,tt1301990,en,Every Day,1.954863,2010-01-14,93.0,Released,every day,5.2,30.0,True
213,2005-09-16,106.0,Fresh,67.0,120.0,Upright,89.0,59927.0,34,False,7000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",340,tt0404030,en,Everything is Illuminated,7.738924,2005-09-16,106.0,Released,everything is illuminated,7.4,251.0,True
214,2006-08-18,93.0,Certified-Fresh,75.0,121.0,Upright,62.0,19666.0,36,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10475,tt0417658,en,Factotum,3.021445,2005-04-25,94.0,Released,factotum,6.4,46.0,True
215,2013-03-29,96.0,Rotten,36.0,22.0,Spilled,51.0,944.0,10,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",172631,tt1821426,en,Family Weekend,3.931936,2013-03-28,105.0,Released,family weekend,6.2,64.0,True
216,2004-03-07,103.0,Rotten,53.0,17.0,Upright,90.0,1223.0,6,False,24000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",41283,tt1433108,en,Faster,9.014972,2010-11-23,98.0,Released,faster,6.1,577.0,True
217,2010-11-24,98.0,Rotten,42.0,130.0,Spilled,49.0,45364.0,34,False,24000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",41283,tt1433108,en,Faster,9.014972,2010-11-23,98.0,Released,faster,6.1,577.0,True
218,2007-09-28,102.0,Rotten,39.0,117.0,Spilled,55.0,117443.0,38,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",14313,tt0800027,en,Feast of Love,5.993691,2007-09-28,101.0,Released,feast of love,5.9,53.0,True
219,2007-10-05,87.0,Rotten,11.0,27.0,Spilled,42.0,109104.0,10,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",30319,tt0756703,en,Feel The Noise,1.81704,2007-10-05,86.0,Released,feel the noise,3.9,9.0,True
220,2009-04-24,105.0,Rotten,40.0,129.0,Spilled,36.0,765963.0,38,False,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",17336,tt1082601,en,Fighting,7.036697,2009-04-24,105.0,Released,fighting,5.5,198.0,True
221,2015-08-14,90.0,Rotten,31.0,13.0,Spilled,24.0,938.0,2,False,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",277558,tt2124787,en,Final Girl,6.082415,2015-04-14,90.0,Released,final girl,5.0,205.0,True
222,2008-04-01,100.0,Rotten,40.0,43.0,Spilled,28.0,2420.0,19,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",13065,tt0889134,en,Finding Amanda,6.371674,2008-09-16,96.0,Released,finding amanda,5.2,13.0,True
223,2013-10-04,83.0,Rotten,58.0,12.0,Spilled,56.0,274.0,7,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",142115,tt2186781,en,Five Dances,1.8256,2013-06-19,83.0,Released,five dances,6.6,20.0,True
224,2016-08-05,84.0,Rotten,28.0,29.0,Spilled,30.0,128.0,12,False,0,"[{'id': 18, 'name': 'Drama'}]",356901,tt3352034,en,Five Nights in Maine,1.448776,2016-08-05,82.0,Released,five nights in maine,5.4,14.0,True
225,2015-02-27,,Rotten,56.0,225.0,Spilled,53.0,46237.0,54,False,50100000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",256591,tt2381941,en,Focus,10.035362,2015-02-25,105.0,Released,focus,6.7,2588.0,True
226,2008-03-10,112.0,Certified-Fresh,83.0,186.0,Upright,76.0,641484.0,45,False,30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",9870,tt0800039,en,Forgetting Sarah Marshall,15.106676,2008-04-17,111.0,Released,forgetting sarah marshall,6.4,1194.0,True
227,2013-10-11,85.0,Fresh,75.0,8.0,Spilled,59.0,209.0,4,False,200,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",183433,tt1492842,en,Forgetting the Girl,1.13962,2012-10-11,85.0,Released,forgetting the girl,6.0,11.0,True
228,2014-11-14,134.0,Certified-Fresh,87.0,249.0,Upright,66.0,57380.0,58,False,24000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",87492,tt1100089,en,Foxcatcher,8.10357,2014-05-19,134.0,Released,foxcatcher,6.5,965.0,True
229,2013-05-17,85.0,Certified-Fresh,92.0,180.0,Upright,77.0,20211.0,51,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",121986,tt2347569,en,Frances Ha,8.471415,2013-05-17,86.0,Released,frances ha,7.3,358.0,True
230,2016-06-24,139.0,Rotten,47.0,187.0,Upright,64.0,20821.0,45,False,50000000,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",316152,tt1124037,en,Free State of Jones,10.223582,2016-06-24,139.0,Released,free state of jones,6.6,439.0,True
231,2014-12-12,79.0,Rotten,18.0,11.0,Spilled,31.0,433.0,6,False,937000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",295698,tt2298394,en,Free the Nipple,1.405665,2014-12-12,90.0,Released,free the nipple,5.0,14.0,True
232,2011-01-28,107.0,Rotten,20.0,20.0,Spilled,41.0,14313.0,10,False,93,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",50217,tt0893412,en,From Prada to Nada,11.096527,2011-01-28,107.0,Released,from prada to nada,5.0,87.0,True
233,2008-12-05,122.0,Certified-Fresh,93.0,256.0,Upright,88.0,109836.0,58,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",11499,tt0870111,en,Frost/Nixon,11.641771,2008-10-15,122.0,Released,frostnixon,7.2,333.0,True
234,2008-08-01,96.0,Certified-Fresh,88.0,135.0,Upright,74.0,85868.0,39,False,0,"[{'id': 18, 'name': 'Drama'}]",10183,tt0978759,en,Frozen River,4.747364,2008-08-01,97.0,Released,frozen river,6.7,99.0,True
235,2006-11-10,122.0,Rotten,32.0,111.0,Upright,63.0,19298.0,43,False,16800000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",18615,tt0422295,en,Fur: An Imaginary Portrait of Diane Arbus,5.108321,2006-08-30,122.0,Released,fur an imaginary portrait of diane arbus,5.8,73.0,True
236,2008-05-30,90.0,Rotten,15.0,20.0,Spilled,25.0,2406.0,7,False,0,"[{'id': 18, 'name': 'Drama'}]",14196,tt0828393,en,Garden Party,2.061031,2008-07-11,88.0,Released,garden party,4.9,17.0,True
237,2007-05-11,113.0,Rotten,18.0,117.0,Spilled,52.0,421219.0,34,False,20000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",13159,tt0791304,en,Georgia Rule,7.281643,2007-05-11,113.0,Released,georgia rule,5.6,130.0,True
238,2014-08-01,138.0,Certified-Fresh,80.0,170.0,Upright,68.0,25349.0,51,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",239566,tt2473602,en,Get on Up,7.92736,2014-08-01,139.0,Released,get on up,6.4,158.0,True
239,2012-05-11,92.0,Rotten,33.0,46.0,Spilled,53.0,56930.0,19,False,5000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",82618,tt1817676,en,Girl in Progress,2.795503,2012-05-11,93.0,Released,girl in progress,5.3,48.0,True
240,2016-09-23,96.0,Certified-Fresh,79.0,76.0,Spilled,44.0,4012.0,25,False,0,"[{'id': 18, 'name': 'Drama'}]",337874,tt4437216,en,Goat,2.523707,2016-09-23,102.0,Released,goat,5.3,50.0,True
241,2014-09-05,111.0,Fresh,67.0,76.0,Spilled,59.0,3745.0,23,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",245859,tt2141751,en,God Help the Girl,6.684283,2014-08-22,111.0,Released,god help the girl,6.8,98.0,True
242,2016-04-01,121.0,Rotten,10.0,40.0,Upright,62.0,13293.0,8,False,5000000,"[{'id': 18, 'name': 'Drama'}]",347126,tt4824308,en,God's Not Dead 2,5.957998,2016-04-01,121.0,Released,gods not dead 2,5.6,73.0,True
243,2014-05-09,88.0,Rotten,37.0,97.0,Spilled,32.0,2418.0,37,False,0,"[{'id': 18, 'name': 'Drama'}]",244517,tt2920808,en,God's Pocket,4.18526,2014-05-09,88.0,Released,gods pocket,5.7,67.0,True
244,2010-03-26,99.0,Rotten,50.0,10.0,Spilled,20.0,291.0,5,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",33116,tt1242539,en,Godspeed,0.23636,2009-01-01,99.0,Released,godspeed,4.0,4.0,True
245,2017-01-27,120.0,Rotten,42.0,185.0,Spilled,45.0,8573.0,48,False,20000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",334524,tt1800302,en,Gold,16.01076,2016-12-22,120.0,Released,gold,6.6,403.0,True
246,2007-10-12,115.0,Rotten,34.0,166.0,Spilled,59.0,368022.0,50,False,55000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",4517,tt0414055,en,Elizabeth: The Golden Age,7.608243,2007-09-09,114.0,Released,elizabeth the golden age,6.6,310.0,True
247,2014-10-03,149.0,Certified-Fresh,87.0,358.0,Upright,87.0,128321.0,66,False,61000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",210577,tt2267998,en,Gone Girl,154.801009,2014-10-01,145.0,Released,gone girl,7.9,6023.0,True
248,2008-10-10,86.0,Rotten,50.0,42.0,Spilled,51.0,5726.0,17,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",14758,tt0944101,en,Good Dick,3.161376,2008-10-03,86.0,Released,good dick,6.1,34.0,True
249,2007-06-01,97.0,Fresh,61.0,93.0,Spilled,58.0,150823.0,36,False,9000000,"[{'id': 18, 'name': 'Drama'}]",15568,tt0441007,en,Gracie,2.961621,2007-06-01,97.0,Released,gracie,6.0,17.0,True
250,2009-01-09,117.0,Certified-Fresh,81.0,234.0,Upright,90.0,332468.0,57,False,33000000,"[{'id': 18, 'name': 'Drama'}]",13223,tt1205489,en,Gran Torino,14.794228,2008-12-09,116.0,Released,gran torino,7.8,3181.0,True
251,2012-06-22,100.0,Rotten,50.0,30.0,Spilled,44.0,1384.0,11,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",96600,tt1634286,en,Grassroots,5.362377,2012-06-22,98.0,Released,grassroots,5.1,7.0,True
252,2005-09-30,115.0,Fresh,63.0,112.0,Upright,82.0,62579.0,29,False,25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",15487,tt0388980,en,The Greatest Game Ever Played,6.969342,2005-09-30,120.0,Released,the greatest game ever played,6.9,112.0,True
253,2016-11-04,139.0,Certified-Fresh,84.0,277.0,Upright,91.0,55594.0,54,False,40000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",324786,tt2119532,en,Hacksaw Ridge,21.037699,2016-10-07,140.0,Released,hacksaw ridge,7.8,3294.0,True
254,2009-04-10,92.0,Rotten,43.0,134.0,Upright,67.0,379891.0,42,False,35000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",18126,tt1114677,en,Hannah Montana: The Movie,6.332878,2009-04-10,102.0,Released,hannah montana the movie,6.0,465.0,True
255,2006-11-10,115.0,Rotten,48.0,99.0,Spilled,55.0,91217.0,35,False,2000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",7873,tt0433387,en,Harsh Times,7.659357,2005-09-11,120.0,Released,harsh times,6.3,198.0,True
256,2008-10-31,87.0,Rotten,2.0,41.0,Spilled,18.0,62312.0,10,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",14745,tt1045655,en,The Haunting of Molly Hartley,9.982123,2008-10-31,82.0,Released,the haunting of molly hartley,4.3,48.0,True
257,2015-01-30,92.0,Rotten,32.0,56.0,Spilled,29.0,7712.0,18,False,30000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",265208,tt2231253,en,Wild Card,16.451228,2015-01-14,92.0,Released,wild card,5.4,665.0,True
258,2012-04-13,126.0,Fresh,71.0,14.0,Spilled,49.0,3505.0,9,False,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",98644,tt1127886,en,Here,0.807712,2011-01-21,120.0,Released,here,6.3,9.0,True
259,,39.0,Fresh,100.0,10.0,Upright,90.0,10.0,3,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",134215,tt1949548,en,Heroine,1.015355,2012-09-21,140.0,Released,heroine,5.0,15.0,True
260,2016-04-08,97.0,Fresh,75.0,8.0,Upright,63.0,871.0,4,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",382399,tt3451230,en,High Strung,6.625607,2016-04-08,96.0,Released,high strung,7.1,256.0,True
261,2005-09-30,96.0,Certified-Fresh,87.0,216.0,Upright,76.0,280017.0,47,False,32000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",59,tt0399146,en,A History of Violence,11.119707,2005-09-23,96.0,Released,a history of violence,6.9,850.0,True
262,2007-11-21,93.0,Rotten,15.0,105.0,Spilled,57.0,306424.0,31,False,24000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1620,tt0465494,en,Hitman,13.765241,2007-11-21,89.0,Released,hitman,5.9,982.0,True
263,2013-04-19,113.0,Rotten,50.0,12.0,Upright,81.0,2836.0,3,False,1200000,"[{'id': 18, 'name': 'Drama'}]",176124,tt2051894,en,Home Run,1.472463,2013-04-19,114.0,Released,home run,6.3,25.0,True
264,2015-03-13,98.0,Rotten,5.0,20.0,Spilled,26.0,3652.0,10,False,3000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",276839,tt2802136,en,Home Sweet Hell,8.504655,2015-03-13,98.0,Released,home sweet hell,5.0,187.0,True
265,,111.0,Rotten,10.0,21.0,Spilled,53.0,4609.0,6,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}]",63710,tt1657283,en,Honey 2,5.768543,2011-06-23,110.0,Released,honey 2,6.0,110.0,True
266,2017-05-12,108.0,Certified-Fresh,88.0,98.0,Upright,69.0,2024.0,21,False,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",408439,tt3896738,en,Hounds of Love,9.428387,2016-10-07,108.0,Released,hounds of love,6.1,52.0,True
267,2004-05-07,96.0,Rotten,10.0,102.0,Upright,73.0,9699.0,31,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",24363,tt0372334,en,House of D,4.587746,2005-04-15,97.0,Released,house of d,6.2,24.0,True
268,2008-12-05,92.0,Certified-Fresh,90.0,128.0,Upright,83.0,74282.0,38,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",10360,tt0986233,en,Hunger,14.322814,2008-05-15,96.0,Released,hunger,7.2,311.0,True
269,2016-06-24,101.0,Certified-Fresh,96.0,198.0,Upright,91.0,24758.0,37,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",371645,tt4698684,en,Hunt for the Wilderpeople,9.259371,2016-03-31,101.0,Released,hunt for the wilderpeople,7.8,453.0,True
270,2005-07-22,115.0,Certified-Fresh,83.0,160.0,Upright,83.0,120178.0,42,False,8000000,"[{'id': 18, 'name': 'Drama'}]",10476,tt0410097,en,Hustle & Flow,7.422267,2005-07-22,116.0,Released,hustle & flow,6.9,101.0,True
271,2017-06-02,100.0,Certified-Fresh,92.0,182.0,Upright,85.0,8321.0,32,False,0,"[{'id': 18, 'name': 'Drama'}]",374473,tt5168192,en,"I, Daniel Blake",18.577504,2016-10-21,100.0,Released,i daniel blake,7.7,264.0,True
272,2016-10-21,112.0,Rotten,20.0,10.0,Upright,82.0,2613.0,2,False,1500000,"[{'id': 18, 'name': 'Drama'}]",409502,tt4950110,en,I'm Not Ashamed,2.254096,2016-10-21,112.0,Released,im not ashamed,7.0,27.0,True
273,2006-11-03,124.0,Rotten,4.0,52.0,Spilled,23.0,103730.0,10,False,60000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",2312,tt0460780,en,In the Name of the King: A Dungeon Siege Tale,6.502566,2007-11-29,127.0,Released,in the name of the king a dungeon siege tale,4.1,227.0,True
274,2017-02-17,114.0,Rotten,30.0,23.0,Spilled,38.0,316.0,10,False,15000000,"[{'id': 18, 'name': 'Drama'}]",337844,tt4411618,en,In Dubious Battle,12.514865,2017-02-17,110.0,Released,in dubious battle,5.6,22.0,True
